id_item,codigo_item,descricao_item,valor_unitario,quantidade,valor_total,uasg,modalidade,ano,injetado_anomalia,score_anomalia,predito_anomalia
ITEM-1004923,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,154.61,12,1855.35,150022,Pregão Eletrônico,2026,0,0.320319797116845,0
ITEM-1004924,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),35308.55,8,282468.42,250001,Dispensa de Licitação,2025,0,0.32003527011975247,0
ITEM-1004925,TI004,Licença Anual de Sistema Operacional (Windows Pro),859.36,50,42968.23,200005,Pregão Eletrônico,2023,0,0.28616839168393177,0
ITEM-1004926,TI006,Desenvolvimento de Software Customizado - H/M Pleno,171.15,1800,308075.61,200120,Pregão Eletrônico,2022,0,0.1355980066614253,0
ITEM-1004927,TI006,Desenvolvimento de Software Customizado - H/M Pleno,173.86,1000,173858.69,200001,Pregão Eletrônico,2022,0,0.18471148260531572,0
ITEM-1004928,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),33879.24,12,406550.9,200120,Dispensa de Licitação,2021,0,0.31045471535237146,0
ITEM-1004929,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1684.04,5,8420.2,170010,Inexigibilidade,2026,0,0.3182784857995621,0
ITEM-1004930,TI005,Licença Anual de Software Office Suite Cloud,352.25,100,35224.51,170010,Inexigibilidade,2025,0,0.24932145899710628,0
ITEM-1004931,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",8386.61,50,419330.26,150022,Inexigibilidade,2025,0,0.3012764912090947,0
ITEM-1004932,TI004,Licença Anual de Sistema Operacional (Windows Pro),845.9,5,4229.48,200120,Pregão Eletrônico,2022,0,0.3080121173074792,0
ITEM-1004933,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7322.76,1,7322.76,250001,Dispensa de Licitação,2025,0,0.2906457213114122,0
ITEM-1004934,TI006,Desenvolvimento de Software Customizado - H/M Pleno,210.49,1800,378887.56,250001,Pregão Eletrônico,2022,0,0.10638189401553666,0
ITEM-1004935,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1864.7,12,22376.44,200001,Inexigibilidade,2024,0,0.3211739461388741,0
ITEM-1004936,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,145.27,1,145.27,250001,Pregão Eletrônico,2024,0,0.3183835592804488,0
ITEM-1004937,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",6142.06,50,307103.13,201300,Pregão Eletrônico,2025,0,0.26424383076557545,0
ITEM-1004938,TI004,Licença Anual de Sistema Operacional (Windows Pro),868.27,200,173653.53,170010,Inexigibilidade,2022,0,0.2716590444282997,0
ITEM-1004939,TI007,Desenvolvimento de Software Customizado - H/M Sênior,257.31,200,51462.77,200001,Pregão Eletrônico,2023,0,0.270769284115645,0
ITEM-1004940,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,153.99,5,769.93,200120,Pregão Eletrônico,2025,0,0.3222751579002935,0
ITEM-1004941,TI004,Licença Anual de Sistema Operacional (Windows Pro),990.65,20,19812.95,150022,Pregão Eletrônico,2025,0,0.21698607963167832,0
ITEM-1004942,TI007,Desenvolvimento de Software Customizado - H/M Sênior,304.46,500,152229.6,200120,Dispensa de Licitação,2025,0,0.22066083233698325,0
ITEM-1004943,TI007,Desenvolvimento de Software Customizado - H/M Sênior,269.13,500,134563.94,170010,Pregão Eletrônico,2022,0,0.21447864930198657,0
ITEM-1004944,TI005,Licença Anual de Software Office Suite Cloud,414.22,100,41422.03,200001,Pregão Eletrônico,2024,0,0.29302374170774015,0
ITEM-1004945,TI004,Licença Anual de Sistema Operacional (Windows Pro),822.06,20,16441.18,200120,Pregão Eletrônico,2023,0,0.2752329126765509,0
ITEM-1004946,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5652.84,200,1130568.92,170010,Pregão Eletrônico,2021,0,0.2760142375719013,0
ITEM-1004947,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",7946.28,150,1191942.64,200005,Pregão Eletrônico,2021,0,0.2865236884976305,0
ITEM-1004948,TI005,Licença Anual de Software Office Suite Cloud,418.1,200,83620.79,201300,Pregão Eletrônico,2026,0,0.28420676970767883,0
ITEM-1004949,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9601.05,50,480052.65,200120,Inexigibilidade,2021,0,0.27105396686806565,0
ITEM-1004950,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,151.02,2,302.05,201300,Dispensa de Licitação,2023,0,0.32406312835025575,0
ITEM-1004951,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),40741.37,5,203706.84,120040,Inexigibilidade,2021,0,0.3152091603553761,0
ITEM-1004952,TI004,Licença Anual de Sistema Operacional (Windows Pro),959.65,100,95965.03,120040,Pregão Eletrônico,2024,0,0.235393580929676,0
ITEM-1004953,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,177.9,1,177.9,250001,Pregão Eletrônico,2024,0,0.2489114404540605,0
ITEM-1004954,TI005,Licença Anual de Software Office Suite Cloud,393.28,100,39327.51,201300,Pregão Eletrônico,2022,0,0.2893767346074605,0
ITEM-1004955,TI007,Desenvolvimento de Software Customizado - H/M Sênior,328.84,200,65767.62,150022,Dispensa de Licitação,2023,0,0.24438933435510263,0
ITEM-1004956,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6778.99,12,81347.93,150022,Inexigibilidade,2023,0,0.31722902913765283,0
ITEM-1004957,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),33327.31,2,66654.62,200001,Pregão Eletrônico,2023,0,0.3044829673814833,0
ITEM-1004958,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,188.46,5,942.32,250001,Pregão Eletrônico,2026,0,0.21190257191842188,0
ITEM-1004959,TI004,Licença Anual de Sistema Operacional (Windows Pro),808.57,10,8085.74,150022,Inexigibilidade,2024,0,0.27539689462464695,0
ITEM-1004960,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,166.12,5,830.61,120040,Pregão Eletrônico,2026,0,0.30838496391423154,0
ITEM-1004961,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,2233.49,5,11167.47,170010,Dispensa de Licitação,2024,0,0.23464388432492295,0
ITEM-1004962,TI006,Desenvolvimento de Software Customizado - H/M Pleno,188.77,200,37754.44,200001,Pregão Eletrônico,2026,0,0.2821382882284267,0
ITEM-1004963,TI006,Desenvolvimento de Software Customizado - H/M Pleno,139.67,2500,349177.69,150022,Pregão Eletrônico,2021,0,0.010057218401292922,0
ITEM-1004964,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4497.73,50,224886.74,201300,Pregão Eletrônico,2023,0,0.27688540919256494,0
ITEM-1004965,TI004,Licença Anual de Sistema Operacional (Windows Pro),754.29,150,113143.59,200005,Pregão Eletrônico,2025,0,0.16016069280295175,0
ITEM-1004966,TI005,Licença Anual de Software Office Suite Cloud,398.94,200,79787.83,170010,Pregão Eletrônico,2022,0,0.2786838198082906,0
ITEM-1004967,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),39882.15,1,39882.15,200005,Inexigibilidade,2026,0,0.3154920684298514,0
ITEM-1004968,TI004,Licença Anual de Sistema Operacional (Windows Pro),900.4,150,135060.06,250001,Pregão Eletrônico,2026,0,0.2820011361504197,0
ITEM-1004969,TI005,Licença Anual de Software Office Suite Cloud,440.09,5,2200.45,201300,Pregão Eletrônico,2022,0,0.3242419673828379,0
ITEM-1004970,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4278.42,200,855684.95,170010,Pregão Eletrônico,2021,0,0.22520666606448309,0
ITEM-1004971,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",7186.43,5,35932.16,200001,Pregão Eletrônico,2026,0,0.2850194060132654,0
ITEM-1004972,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,127.59,8,1020.72,150022,Inexigibilidade,2025,0,0.29384334931867007,0
ITEM-1004973,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6693.5,2,13387.0,150022,Dispensa de Licitação,2021,0,0.3183256232141514,0
ITEM-1004974,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",7442.95,5,37214.75,200005,Dispensa de Licitação,2024,0,0.29961793845218776,0
ITEM-1004975,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1541.69,5,7708.44,200005,Inexigibilidade,2022,0,0.30045653719471194,0
ITEM-1004976,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1767.9,5,8839.51,120040,Pregão Eletrônico,2021,0,0.3242384229163344,0
ITEM-1004977,TI006,Desenvolvimento de Software Customizado - H/M Pleno,150.79,200,30157.71,150022,Pregão Eletrônico,2021,0,0.23023868685528287,0
ITEM-1004978,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9156.7,200,1831340.94,150022,Dispensa de Licitação,2026,0,0.27251862696191403,0
ITEM-1004979,TI007,Desenvolvimento de Software Customizado - H/M Sênior,360.05,2500,900123.99,200005,Pregão Eletrônico,2025,0,-0.010279459361372423,1
ITEM-1004980,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,164.26,5,821.3,200001,Dispensa de Licitação,2025,0,0.3097915689469552,0
ITEM-1004981,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7366.96,2,14733.93,120040,Inexigibilidade,2026,0,0.2906972041479845,0
ITEM-1004982,TI007,Desenvolvimento de Software Customizado - H/M Sênior,324.96,1000,324957.58,200001,Pregão Eletrônico,2023,0,0.15690750578292123,0
ITEM-1004983,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",8264.98,5,41324.92,250001,Inexigibilidade,2023,0,0.32349739253503607,0
ITEM-1004984,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,128.98,12,1547.73,200120,Inexigibilidade,2021,0,0.2926986043127355,0
ITEM-1004985,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),47186.8,12,566241.58,200120,Pregão Eletrônico,2024,0,0.21005393895576607,0
ITEM-1004986,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1823.71,5,9118.54,120040,Pregão Eletrônico,2024,0,0.3272490909341942,0
ITEM-1004987,TI007,Desenvolvimento de Software Customizado - H/M Sênior,250.97,200,50193.48,150022,Pregão Eletrônico,2026,0,0.260142123252892,0
ITEM-1004988,TI005,Licença Anual de Software Office Suite Cloud,422.0,20,8440.09,201300,Inexigibilidade,2025,0,0.31148317335395587,0
ITEM-1004989,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5195.27,200,1039053.66,170010,Pregão Eletrônico,2023,0,0.2848204013334378,0
ITEM-1004990,TI005,Licença Anual de Software Office Suite Cloud [ANOMALIA: ERRO DIGITACAO],4426.6,50,221330.0,201300,Pregão Eletrônico,2024,1,-0.1422400024047219,1
ITEM-1004991,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4763.71,50,238185.5,120040,Dispensa de Licitação,2021,0,0.28900768345576866,0
ITEM-1004992,TI005,Licença Anual de Software Office Suite Cloud,434.58,200,86915.21,250001,Pregão Eletrônico,2023,0,0.28127061992474367,0
ITEM-1004993,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1832.77,2,3665.54,150022,Inexigibilidade,2022,0,0.32381270149550595,0
ITEM-1004994,TI004,Licença Anual de Sistema Operacional (Windows Pro),859.69,50,42984.67,200001,Pregão Eletrônico,2025,0,0.28616839168393177,0
ITEM-1004995,TI007,Desenvolvimento de Software Customizado - H/M Sênior,342.04,500,171020.94,170010,Pregão Eletrônico,2026,0,0.15419461297126047,0
ITEM-1004996,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1563.13,5,7815.67,120040,Pregão Eletrônico,2023,0,0.30357145910546707,0
ITEM-1004997,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1383.53,1,1383.53,120040,Pregão Eletrônico,2022,0,0.237037332589631,0
ITEM-1004998,TI004,Licença Anual de Sistema Operacional (Windows Pro),921.2,10,9212.03,170010,Pregão Eletrônico,2021,0,0.31126113157095947,0
ITEM-1004999,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,123.48,8,987.87,120040,Inexigibilidade,2025,0,0.278057906946131,0
ITEM-1005000,TI004,Licença Anual de Sistema Operacional (Windows Pro),950.75,20,19015.04,200005,Dispensa de Licitação,2022,0,0.2684894207830837,0
ITEM-1005001,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5428.56,150,814284.66,250001,Pregão Eletrônico,2022,0,0.284420743695501,0
ITEM-1005002,TI007,Desenvolvimento de Software Customizado - H/M Sênior,342.45,500,171226.3,201300,Pregão Eletrônico,2023,0,0.15351100032599085,0
ITEM-1005003,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),42985.2,2,85970.4,200120,Pregão Eletrônico,2026,0,0.2908344865553444,0
ITEM-1005004,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),35544.94,8,284359.48,150022,Pregão Eletrônico,2022,0,0.32244307340996675,0
ITEM-1005005,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4833.07,50,241653.69,201300,Pregão Eletrônico,2026,0,0.292176879839141,0
ITEM-1005006,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",6018.82,200,1203764.66,150022,Pregão Eletrônico,2023,0,0.24858591910564298,0
ITEM-1005007,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),44004.39,2,88008.78,200001,Pregão Eletrônico,2026,0,0.27138597023652955,0
ITEM-1005008,TI007,Desenvolvimento de Software Customizado - H/M Sênior,272.18,2500,680442.63,250001,Inexigibilidade,2026,0,0.09862007991399224,0
ITEM-1005009,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,98.24,12,1178.93,150022,Pregão Eletrônico,2026,0,0.14367877170753585,0
ITEM-1005010,TI004,Licença Anual de Sistema Operacional (Windows Pro),821.92,5,4109.58,200001,Inexigibilidade,2026,0,0.29008358772252035,0
ITEM-1005011,TI005,Licença Anual de Software Office Suite Cloud,397.84,50,19891.87,120040,Pregão Eletrônico,2024,0,0.29361637145129627,0
ITEM-1005012,TI007,Desenvolvimento de Software Customizado - H/M Sênior,277.9,200,55579.51,200001,Inexigibilidade,2022,0,0.2851837473853587,0
ITEM-1005013,TI006,Desenvolvimento de Software Customizado - H/M Pleno,165.29,1800,297527.51,250001,Pregão Eletrônico,2023,0,0.13516903135700198,0
ITEM-1005014,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,5004.43,1,5004.43,200120,Dispensa de Licitação,2022,0,0.24598670549058987,0
ITEM-1005015,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,5665.07,12,67980.87,201300,Inexigibilidade,2024,0,0.3017731936484923,0
ITEM-1005016,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5567.53,20,111350.55,170010,Pregão Eletrônico,2026,0,0.30482648958784775,0
ITEM-1005017,TI007,Desenvolvimento de Software Customizado - H/M Sênior,359.35,200,71870.25,200005,Dispensa de Licitação,2022,0,0.1626700774346742,0
ITEM-1005018,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,8621.51,2,17243.02,200005,Dispensa de Licitação,2023,0,0.1585169922851487,0
ITEM-1005019,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9682.56,5,48412.8,200005,Pregão Eletrônico,2022,0,0.29580871975553613,0
ITEM-1005020,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1403.83,8,11230.63,120040,Pregão Eletrônico,2025,0,0.2529323518051499,0
ITEM-1005021,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9714.6,50,485730.12,150022,Dispensa de Licitação,2024,0,0.2625205842561263,0
ITEM-1005022,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",10492.46,10,104924.57,150022,Inexigibilidade,2024,0,0.22358679876107274,0
ITEM-1005023,TI004,Licença Anual de Sistema Operacional (Windows Pro),913.49,100,91349.15,170010,Pregão Eletrônico,2021,0,0.28540094983808484,0
ITEM-1005024,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,173.79,1,173.79,200001,Pregão Eletrônico,2021,0,0.27080282058125377,0
ITEM-1005025,TI007,Desenvolvimento de Software Customizado - H/M Sênior,287.1,500,143547.66,120040,Dispensa de Licitação,2022,0,0.2199048185623615,0
ITEM-1005026,TI005,Licença Anual de Software Office Suite Cloud,405.68,10,4056.8,200005,Dispensa de Licitação,2026,0,0.3198614586928878,0
ITEM-1005027,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1545.23,2,3090.45,200005,Pregão Eletrônico,2024,0,0.2971787852538221,0
ITEM-1005028,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",7439.71,5,37198.56,150022,Dispensa de Licitação,2024,0,0.29961793845218776,0
ITEM-1005029,TI004,Licença Anual de Sistema Operacional (Windows Pro),896.31,50,44815.5,150022,Pregão Eletrônico,2026,0,0.295749009794799,0
ITEM-1005030,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),32620.11,2,65240.21,150022,Inexigibilidade,2024,0,0.2979337417808196,0
ITEM-1005031,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,120.02,12,1440.29,201300,Dispensa de Licitação,2022,0,0.26158647706722854,0
ITEM-1005032,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),37009.5,5,185047.52,170010,Inexigibilidade,2023,0,0.3258463509493651,0
ITEM-1005033,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1914.77,8,15318.13,200005,Pregão Eletrônico,2026,0,0.3207188096231918,0
ITEM-1005034,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9506.95,5,47534.73,200120,Pregão Eletrônico,2022,0,0.3068202065150899,0
ITEM-1005035,TI004,Licença Anual de Sistema Operacional (Windows Pro),884.79,50,44239.57,200005,Dispensa de Licitação,2025,0,0.3024776677407987,0
ITEM-1005036,TI006,Desenvolvimento de Software Customizado - H/M Pleno,152.31,1800,274165.02,170010,Pregão Eletrônico,2021,0,0.09112345267995658,0
ITEM-1005037,TI006,Desenvolvimento de Software Customizado - H/M Pleno,158.37,200,31673.82,170010,Dispensa de Licitação,2025,0,0.26024587044578956,0
ITEM-1005038,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,5958.79,12,71505.43,120040,Pregão Eletrônico,2025,0,0.3179625244525806,0
ITEM-1005039,TI004,Licença Anual de Sistema Operacional (Windows Pro),882.06,50,44102.81,200005,Pregão Eletrônico,2022,0,0.30023068597011365,0
ITEM-1005040,TI005,Licença Anual de Software Office Suite Cloud,404.05,50,20202.42,120040,Pregão Eletrônico,2026,0,0.29866932660559964,0
ITEM-1005041,TI005,Licença Anual de Software Office Suite Cloud,468.15,100,46814.57,170010,Inexigibilidade,2026,0,0.2837885421309603,0
ITEM-1005042,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5046.65,150,756998.01,170010,Pregão Eletrônico,2026,0,0.28801573978778067,0
ITEM-1005043,TI007,Desenvolvimento de Software Customizado - H/M Sênior,315.95,500,157974.94,250001,Pregão Eletrônico,2025,0,0.20540684396249193,0
ITEM-1005044,TI007,Desenvolvimento de Software Customizado - H/M Sênior,280.54,200,56107.76,150022,Pregão Eletrônico,2022,0,0.2828164428197132,0
ITEM-1005045,TI004,Licença Anual de Sistema Operacional (Windows Pro),728.65,5,3643.23,150022,Pregão Eletrônico,2023,0,0.1790094806430173,0
ITEM-1005046,TI007,Desenvolvimento de Software Customizado - H/M Sênior,257.17,2500,642933.44,250001,Inexigibilidade,2022,0,0.07208373704130688,0
ITEM-1005047,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4251.36,200,850271.39,170010,Dispensa de Licitação,2022,0,0.2235449278368063,0
ITEM-1005048,TI004,Licença Anual de Sistema Operacional (Windows Pro),676.24,10,6762.37,150022,Pregão Eletrônico,2021,0,0.13912135256802083,0
ITEM-1005049,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1268.91,12,15226.88,200120,Dispensa de Licitação,2021,0,0.19500010529990996,0
ITEM-1005050,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7147.47,2,14294.94,200001,Pregão Eletrônico,2021,0,0.30367205350799736,0
ITEM-1005051,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1590.2,2,3180.4,170010,Pregão Eletrônico,2025,0,0.3042176472849961,0
ITEM-1005052,TI005,Licença Anual de Software Office Suite Cloud,413.59,5,2067.96,120040,Inexigibilidade,2026,0,0.3238773315464643,0
ITEM-1005053,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5197.05,100,519705.41,250001,Pregão Eletrônico,2025,0,0.2948411440624531,0
ITEM-1005054,TI005,Licença Anual de Software Office Suite Cloud,388.83,50,19441.58,120040,Pregão Eletrônico,2022,0,0.28678291060258904,0
ITEM-1005055,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7311.86,5,36559.31,200120,Dispensa de Licitação,2023,0,0.29765562441135485,0
ITEM-1005056,TI005,Licença Anual de Software Office Suite Cloud,379.37,5,1896.84,200120,Pregão Eletrônico,2023,0,0.30375550126569767,0
ITEM-1005057,TI004,Licença Anual de Sistema Operacional (Windows Pro),977.64,20,19552.83,150022,Pregão Eletrônico,2022,0,0.23355520692835818,0
ITEM-1005058,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),37770.6,5,188853.0,200001,Inexigibilidade,2021,0,0.3272490909341942,0
ITEM-1005059,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6783.58,2,13567.16,150022,Dispensa de Licitação,2023,0,0.3173761645631212,0
ITEM-1005060,TI004,Licença Anual de Sistema Operacional (Windows Pro),968.42,5,4842.09,200120,Pregão Eletrônico,2022,0,0.26863923671406814,0
ITEM-1005061,TI007,Desenvolvimento de Software Customizado - H/M Sênior,327.08,1000,327081.31,120040,Pregão Eletrônico,2026,0,0.15675205495411737,0
ITEM-1005062,TI006,Desenvolvimento de Software Customizado - H/M Pleno,196.85,500,98424.95,201300,Inexigibilidade,2021,0,0.22036962605732607,0
ITEM-1005063,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",6820.79,100,682079.08,150022,Pregão Eletrônico,2026,0,0.22512519716600393,0
ITEM-1005064,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",8157.99,5,40789.97,250001,Pregão Eletrônico,2024,0,0.32185888411422237,0
ITEM-1005065,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,149.46,2,298.92,120040,Dispensa de Licitação,2023,0,0.3238419630998859,0
ITEM-1005066,TI007,Desenvolvimento de Software Customizado - H/M Sênior,253.55,1800,456390.46,120040,Pregão Eletrônico,2023,0,0.12143480311862931,0
ITEM-1005067,TI006,Desenvolvimento de Software Customizado - H/M Pleno,183.94,2500,459837.65,150022,Inexigibilidade,2026,0,0.10841645461103211,0
ITEM-1005068,TI004,Licença Anual de Sistema Operacional (Windows Pro),930.82,50,46540.83,120040,Pregão Eletrônico,2024,0,0.28213756956106095,0
ITEM-1005069,TI005,Licença Anual de Software Office Suite Cloud,387.07,100,38706.84,200001,Pregão Eletrônico,2023,0,0.28048622904312376,0
ITEM-1005070,TI005,Licença Anual de Software Office Suite Cloud,419.19,5,2095.95,200001,Pregão Eletrônico,2025,0,0.3254065006807563,0
ITEM-1005071,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",8004.23,50,400211.37,200005,Pregão Eletrônico,2025,0,0.2989813239598694,0
ITEM-1005072,TI007,Desenvolvimento de Software Customizado - H/M Sênior,307.67,2500,769182.18,201300,Pregão Eletrônico,2024,0,0.09146635821669946,0
ITEM-1005073,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5155.63,20,103112.57,150022,Pregão Eletrônico,2026,0,0.3101410032750246,0
ITEM-1005074,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4699.59,50,234979.26,200120,Dispensa de Licitação,2024,0,0.2861572929798033,0
ITEM-1005075,TI007,Desenvolvimento de Software Customizado - H/M Sênior,289.72,200,57943.75,201300,Pregão Eletrônico,2025,0,0.28461198347180794,0
ITEM-1005076,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1971.27,12,23655.2,200001,Inexigibilidade,2021,0,0.3125545062261008,0
ITEM-1005077,TI007,Desenvolvimento de Software Customizado - H/M Sênior,260.5,2500,651260.12,150022,Dispensa de Licitação,2024,0,0.07431145810358097,0
ITEM-1005078,TI004,Licença Anual de Sistema Operacional (Windows Pro),888.2,50,44410.06,170010,Pregão Eletrônico,2022,0,0.3025361485788432,0
ITEM-1005079,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",6992.4,10,69923.95,120040,Pregão Eletrônico,2022,0,0.27322301474310146,0
ITEM-1005080,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6227.58,12,74730.93,150022,Inexigibilidade,2022,0,0.32016779205535595,0
ITEM-1005081,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,145.66,8,1165.31,150022,Pregão Eletrônico,2021,0,0.32399434854112574,0
ITEM-1005082,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1528.94,1,1528.94,120040,Inexigibilidade,2023,0,0.29093105803598535,0
ITEM-1005083,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5163.86,100,516385.51,200120,Dispensa de Licitação,2023,0,0.2937417295197426,0
ITEM-1005084,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5179.67,50,258983.38,150022,Dispensa de Licitação,2021,0,0.3007797706114159,0
ITEM-1005085,TI007,Desenvolvimento de Software Customizado - H/M Sênior,294.77,2500,736920.14,170010,Inexigibilidade,2022,0,0.10125776204395509,0
ITEM-1005086,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",7201.39,10,72013.93,201300,Pregão Eletrônico,2025,0,0.2832239551353095,0
ITEM-1005087,TI004,Licença Anual de Sistema Operacional (Windows Pro),946.38,150,141956.99,201300,Dispensa de Licitação,2022,0,0.24023943904657136,0
ITEM-1005088,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7113.12,12,85357.47,250001,Pregão Eletrônico,2024,0,0.3073610705091922,0
ITEM-1005089,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7039.79,5,35198.96,250001,Pregão Eletrônico,2026,0,0.3106129075372189,0
ITEM-1005090,TI007,Desenvolvimento de Software Customizado - H/M Sênior,308.48,1000,308478.07,200005,Inexigibilidade,2021,0,0.1895344145849569,0
ITEM-1005091,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7484.34,1,7484.34,200001,Inexigibilidade,2026,0,0.27147672576379106,0
ITEM-1005092,TI007,Desenvolvimento de Software Customizado - H/M Sênior,254.75,200,50949.18,200001,Pregão Eletrônico,2022,0,0.2673370639624697,0
ITEM-1005093,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9432.54,100,943254.23,120040,Inexigibilidade,2023,0,0.26779818238348857,0
ITEM-1005094,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,4286.94,2,8573.88,170010,Dispensa de Licitação,2025,0,0.15857415624657734,0
ITEM-1005095,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6308.89,5,31544.45,200005,Pregão Eletrônico,2026,0,0.3258463509493651,0
